id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,withheld_in_countries
300144495,300144495,Policía Municipal de Madrid,policiademadrid,Madrid,,Perfil Oficial. 092 FB: https://t.co/9iJ9DV0Sc5 IG: https://t.co/0ZUAh5gvZl YT: https://t.co/CZR07KdQrN…,https://t.co/mE4YAlf4qX,"{'url': {'urls': [{'url': 'https://t.co/mE4YAlf4qX', 'expanded_url': 'http://madrid.es/policia', 'display_url': 'madrid.es/policia', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/9iJ9DV0Sc5', 'expanded_url': 'http://facebook.com/policiademadrid', 'display_url': 'facebook.com/policiademadrid', 'indices': [24, 47]}, {'url': 'https://t.co/0ZUAh5gvZl', 'expanded_url': 'http://instagram.com/policiademadrid', 'display_url': 'instagram.com/policiademadrid', 'indices': [52, 75]}, {'url': 'https://t.co/CZR07KdQrN', 'expanded_url': 'http://youtube.com/c/Polic%C3%ADa', 'display_url': 'youtube.com/c/Polic%C3%ADa', 'indices': [80, 103]}]}}",False,440289,39,1319,Tue May 17 08:32:06 +0000 2011,3383,,,True,False,27704,,"{'created_at': 'Thu Jun 01 12:32:00 +0000 2023', 'id': 1664248428485046273, 'id_str': '1664248428485046273', 'text': '🚨Activada alerta amarilla 🟡 por condiciones meteorológicas adversas @AEMET_Madrid .\nAlgunos de nuestros parques man… https://t.co/0GKtwTfd2e', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AEMET_Madrid', 'name': 'AEMET_Madrid', 'id': 1079135084, 'id_str': '1079135084', 'indices': [68, 81]}], 'urls': [{'url': 'https://t.co/0GKtwTfd2e', 'expanded_url': 'https://twitter.com/i/web/status/1664248428485046273', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1664163625597038592, 'quoted_status_id_str': '1664163625597038592', 'retweet_count': 3, 'favorite_count': 7, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'es'}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1590962890399416320/D1ot5uDe_normal.jpg,https://pbs.twimg.com/profile_images/1590962890399416320/D1ot5uDe_normal.jpg,https://pbs.twimg.com/profile_banners/300144495/1650369926,022C45,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[]
844512359431450624,844512359431450624,Policja Warszawa,Policja_KSP,"Warszawa, Polska",,Oficjalny profil Komendy Stołecznej Policji ma charakter informacyjny i nie służy do obsługi zgłoszeń. W sytuacjach alarmowych dzwoń na 112.,https://t.co/7zT1h1NNxz,"{'url': {'urls': [{'url': 'https://t.co/7zT1h1NNxz', 'expanded_url': 'http://www.policja.waw.pl', 'display_url': 'policja.waw.pl', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,32020,126,88,Wed Mar 22 11:33:31 +0000 2017,1230,,,True,False,7181,,"{'created_at': 'Thu Jun 01 11:22:59 +0000 2023', 'id': 1664231061159657475, 'id_str': '1664231061159657475', 'text': 'W oponach auta zostały ukryte narkotyki, wraz z zatrzymanym policjanci udali się do serwisu. Po dokładnym sprawdzen… https://t.co/IwuUdnzw3G', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/IwuUdnzw3G', 'expanded_url': 'https://twitter.com/i/web/status/1664231061159657475', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1664231059075092486, 'in_reply_to_status_id_str': '1664231059075092486', 'in_reply_to_user_id': 844512359431450624, 'in_reply_to_user_id_str': '844512359431450624', 'in_reply_to_screen_name': 'Policja_KSP', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'pl'}",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1658749179580014593/fcbj6dik_normal.jpg,https://pbs.twimg.com/profile_images/1658749179580014593/fcbj6dik_normal.jpg,https://pbs.twimg.com/profile_banners/844512359431450624/1684312295,162D4F,000000,000000,000000,False,False,False,False,False,False,False,none,[]
22182504,22182504,Politie Eenheid Amsterdam,POL_Amsterdam,Amsterdam,,"Politie Eenheid Amsterdam | Omgeving Amsterdam, Amstelveen, Diemen, Uithoorn  | Voor het melden van incidenten belt u 0900-8844. Bij spoed belt u 112.",https://t.co/ZhQu0aUQSn,"{'url': {'urls': [{'url': 'https://t.co/ZhQu0aUQSn', 'expanded_url': 'https://politie.nl', 'display_url': 'politie.nl', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,398470,242,814,Fri Feb 27 20:01:30 +0000 2009,325,,,True,False,13461,,"{'created_at': 'Thu Jun 01 10:50:28 +0000 2023', 'id': 1664222878181515272, 'id_str': '1664222878181515272', 'text': 'Afgelopen nacht heeft er wederom een explosie plaatsgevonden bij een geldwisselkantoor aan de Bijlmerdreef. Gelukki… https://t.co/M5OpRqa3HG', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/M5OpRqa3HG', 'expanded_url': 'https://twitter.com/i/web/status/1664222878181515272', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'nl'}",False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/713361426920960000/HN4wRcbN_normal.jpg,https://pbs.twimg.com/profile_images/713361426920960000/HN4wRcbN_normal.jpg,https://pbs.twimg.com/profile_banners/22182504/1632922029,BE9E55,000000,BE9E55,333333,True,False,False,False,False,False,False,none,[]
811137611578413056,811137611578413056,Městská policie Praha,MP_Praha,Hlavní město Praha,,"Tento profil neslouží jako oficiální kanál pro komunikaci s Městskou policií hl. m. Prahy. Své dotazy, náměty a připomínky zasílejte na: info@mppraha.cz",https://t.co/q8LFOO8YqQ,"{'url': {'urls': [{'url': 'https://t.co/q8LFOO8YqQ', 'expanded_url': 'http://www.mppraha.cz/', 'display_url': 'mppraha.cz', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,7385,14,61,Tue Dec 20 09:14:11 +0000 2016,48,,,False,False,366,,"{'created_at': 'Mon Mar 06 14:57:21 +0000 2023', 'id': 1632757262824480769, 'id_str': '1632757262824480769', 'text': 'Strážníci krátce po 13. hodině uhasili tramvaj číslo 13 na zastávce MHD Želivského. K ohnisku na střeše se dostali… https://t.co/h6ECC6yNki', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/h6ECC6yNki', 'expanded_url': 'https://twitter.com/i/web/status/1632757262824480769', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 17, 'favorite_count': 411, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'cs'}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/811149656931598336/XhahcqGc_normal.jpg,https://pbs.twimg.com/profile_images/811149656931598336/XhahcqGc_normal.jpg,https://pbs.twimg.com/profile_banners/811137611578413056/1516370990,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
240683045,240683045,PSP - Comando Metropolitano de Lisboa,psplisboa,Lisboa - Portugal,,"Esta conta não é monitorizada 24H por dia, para situações de emergência deve utilizar o 112.

Para outras situações ligue 217 654 242 (21Polícia).",https://t.co/FNZzVB3ZIF,"{'url': {'urls': [{'url': 'https://t.co/FNZzVB3ZIF', 'expanded_url': 'https://www.facebook.com/PSPLisboa', 'display_url': 'facebook.com/PSPLisboa', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1563,32,22,Thu Jan 20 14:02:58 +0000 2011,9,,,False,False,11182,,"{'created_at': 'Sat May 27 10:17:33 +0000 2023', 'id': 1662402653039607809, 'id_str': '1662402653039607809', 'text': 'Possíveis festejos de campeão nacional de futebol https://t.co/NkN5romTUH', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1662402638552485888, 'id_str': '1662402638552485888', 'indices': [50, 73], 'media_url': 'http://pbs.twimg.com/media/FxIKZFiX0AA8W2O.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FxIKZFiX0AA8W2O.jpg', 'url': 'https://t.co/NkN5romTUH', 'display_url': 'pic.twitter.com/NkN5romTUH', 'expanded_url': 'https://twitter.com/psplisboa/status/1662402653039607809/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1920, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1662402638552485888, 'id_str': '1662402638552485888', 'indices': [50, 73], 'media_url': 'http://pbs.twimg.com/media/FxIKZFiX0AA8W2O.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FxIKZFiX0AA8W2O.jpg', 'url': 'https://t.co/NkN5romTUH', 'display_url': 'pic.twitter.com/NkN5romTUH', 'expanded_url': 'https://twitter.com/psplisboa/status/1662402653039607809/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1920, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}}}, {'id': 1662402642277023746, 'id_str': '1662402642277023746', 'indices': [50, 73], 'media_url': 'http://pbs.twimg.com/media/FxIKZTaXwAI1JR5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FxIKZTaXwAI1JR5.jpg', 'url': 'https://t.co/NkN5romTUH', 'display_url': 'pic.twitter.com/NkN5romTUH', 'expanded_url': 'https://twitter.com/psplisboa/status/1662402653039607809/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1920, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}, {'id': 1662402646576070656, 'id_str': '1662402646576070656', 'indices': [50, 73], 'media_url': 'http://pbs.twimg.com/media/FxIKZjbWAAARBlH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FxIKZjbWAAARBlH.jpg', 'url': 'https://t.co/NkN5romTUH', 'display_url': 'pic.twitter.com/NkN5romTUH', 'expanded_url': 'https://twitter.com/psplisboa/status/1662402653039607809/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1920, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}}}, {'id': 1662402650908897282, 'id_str': '1662402650908897282', 'indices': [50, 73], 'media_url': 'http://pbs.twimg.com/media/FxIKZzkXsAIKAZW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FxIKZzkXsAIKAZW.jpg', 'url': 'https://t.co/NkN5romTUH', 'display_url': 'pic.twitter.com/NkN5romTUH', 'expanded_url': 'https://twitter.com/psplisboa/status/1662402653039607809/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1920, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 3, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'pt'}",False,False,False,0B046B,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1656975983814098944/Hv9Z7DXz_normal.jpg,https://pbs.twimg.com/profile_images/1656975983814098944/Hv9Z7DXz_normal.jpg,https://pbs.twimg.com/profile_banners/240683045/1683891243,0048B3,C1E5EB,DCDEF5,333333,True,False,False,False,False,False,False,none,[]
40486636,40486636,Polisen Stockholm,polisen_sthlm,Stockholm,,Officiellt konto. Följ oss för nyheter från polisen Stockholm. Vi svarar inte här. Vid akuta fall ring 112. För tips använd 114 14 eller https://t.co/GV1y8PlTei.,https://t.co/GV1y8PlTei,"{'url': {'urls': [{'url': 'https://t.co/GV1y8PlTei', 'expanded_url': 'http://polisen.se', 'display_url': 'polisen.se', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/GV1y8PlTei', 'expanded_url': 'http://polisen.se', 'display_url': 'polisen.se', 'indices': [137, 160]}]}}",False,253203,4,478,Sat May 16 15:54:52 +0000 2009,2,,,False,False,74799,,"{'created_at': 'Thu Jun 01 14:32:02 +0000 2023', 'id': 1664278638941044737, 'id_str': '1664278638941044737', 'text': '01 juni 16:12, Trafikolycka, Stockholm https://t.co/02i3pXYFIf', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/02i3pXYFIf', 'expanded_url': 'http://dlvr.it/Spzn3s', 'display_url': 'dlvr.it/Spzn3s', 'indices': [39, 62]}]}, 'source': '<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'sv'}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1584445356430983168/QjMd-wc5_normal.png,https://pbs.twimg.com/profile_images/1584445356430983168/QjMd-wc5_normal.png,https://pbs.twimg.com/profile_banners/40486636/1666596656,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[]
2846910724,2846910724,POLIZEI WIEN,LPDWien,,,"Offizieller Account LPD Wien. Keine Anzeigen, kein 24/7 Monitoring. Im Notfall: 133. Datenschutzerklärung: https://t.co/i2OBwsHai9 
https://t.co/4PyyNLK844",https://t.co/LcM0X9RIG3,"{'url': {'urls': [{'url': 'https://t.co/LcM0X9RIG3', 'expanded_url': 'http://www.polizei.gv.at/wien/', 'display_url': 'polizei.gv.at/wien/', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/i2OBwsHai9', 'expanded_url': 'http://bit.ly/2BeUFyj', 'display_url': 'bit.ly/2BeUFyj', 'indices': [107, 130]}, {'url': 'https://t.co/4PyyNLK844', 'expanded_url': 'http://bit.ly/2IMM7ET', 'display_url': 'bit.ly/2IMM7ET', 'indices': [132, 155]}]}}",False,248667,107,408,Mon Oct 27 15:58:53 +0000 2014,9378,,,False,False,31855,,"{'created_at': 'Thu Jun 01 12:50:29 +0000 2023', 'id': 1664253081842769921, 'id_str': '1664253081842769921', 'text': '@alltagsprolet Mit Klebstoff markiert man die Türe. Mit einer Waage kann man z.B. Schmuckstücke wiegen und so eine… https://t.co/QrU7FuNEC1', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'alltagsprolet', 'name': 'alltagsprolet', 'id': 1349200649423122435, 'id_str': '1349200649423122435', 'indices': [0, 14]}], 'urls': [{'url': 'https://t.co/QrU7FuNEC1', 'expanded_url': 'https://twitter.com/i/web/status/1664253081842769921', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}, 'source': '<a href=""https://swat.io/"" rel=""nofollow"">Swat.io</a>', 'in_reply_to_status_id': 1664241261258088448, 'in_reply_to_status_id_str': '1664241261258088448', 'in_reply_to_user_id': 1349200649423122435, 'in_reply_to_user_id_str': '1349200649423122435', 'in_reply_to_screen_name': 'alltagsprolet', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 3, 'favorited': False, 'retweeted': False, 'lang': 'de'}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1455792100168146945/Xmjz380v_normal.jpg,https://pbs.twimg.com/profile_images/1455792100168146945/Xmjz380v_normal.jpg,https://pbs.twimg.com/profile_banners/2846910724/1673696728,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
241990844,241990844,Kantonspolizei Bern,PoliceBern,Bern,,"Im Notfall Notrufnummer 117 wählen!
Offizieller Twitter-Account der Kantonspolizei Bern. Hier twittert zu Bürozeiten das Kommunikationsteam der Kapo Bern.",http://t.co/gSgpfTO5BB,"{'url': {'urls': [{'url': 'http://t.co/gSgpfTO5BB', 'expanded_url': 'http://www.police.be.ch', 'display_url': 'police.be.ch', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,17106,18,163,Sun Jan 23 17:29:55 +0000 2011,1,,,False,False,11891,,"{'created_at': 'Thu Jun 01 08:40:47 +0000 2023', 'id': 1664190242679582720, 'id_str': '1664190242679582720', 'text': 'Niederscherli: Brandursache geklärt\nhttps://t.co/hlM22m63ML', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/hlM22m63ML', 'expanded_url': 'https://www.police.be.ch/de/start/themen/news/medienmitteilungen.html?newsID=75152ab7-9215-46e8-a7f3-86157c88aa2d', 'display_url': 'police.be.ch/de/start/theme…', 'indices': [36, 59]}]}, 'source': '<a href=""https://swat.io/"" rel=""nofollow"">Swat.io</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'de'}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1437780761600577546/p4wc80xg_normal.jpg,https://pbs.twimg.com/profile_images/1437780761600577546/p4wc80xg_normal.jpg,https://pbs.twimg.com/profile_banners/241990844/1415790364,0084B4,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,none,[]
441701613,441701613,Københavns Politi,KobenhavnPoliti,"Politigården, København",,Vi kan ikke garantere svar her. Find svar på https://t.co/M9a4p5s9fX eller ring 114. Akut hjælp: ring 112. Web-anmeld: https://t.co/oYQtDxt9sq. Vi bruger #politidk,http://t.co/ScuuS3p5MD,"{'url': {'urls': [{'url': 'http://t.co/ScuuS3p5MD', 'expanded_url': 'http://www.politi.dk/koebenhavn', 'display_url': 'politi.dk/koebenhavn', 'indices': [0, 22]}]}, 'description': {'urls': [{'url': 'https://t.co/M9a4p5s9fX', 'expanded_url': 'http://politi.dk', 'display_url': 'politi.dk', 'indices': [45, 68]}, {'url': 'https://t.co/oYQtDxt9sq', 'expanded_url': 'https://politi.dk/anmeld', 'display_url': 'politi.dk/anmeld', 'indices': [119, 142]}]}}",False,380118,75,778,Tue Dec 20 10:15:58 +0000 2011,314,,,True,False,13899,,"{'created_at': 'Thu Jun 01 11:20:52 +0000 2023', 'id': 1664230529904922625, 'id_str': '1664230529904922625', 'text': 'Da vi efterfølgende ransagede på de anholdtes adresser i Vanløse og Glostrup, fandt vi syv andre cykler, heriblandt… https://t.co/hb241QSuGk', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/hb241QSuGk', 'expanded_url': 'https://twitter.com/i/web/status/1664230529904922625', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1664230527929401345, 'in_reply_to_status_id_str': '1664230527929401345', 'in_reply_to_user_id': 441701613, 'in_reply_to_user_id_str': '441701613', 'in_reply_to_screen_name': 'KobenhavnPoliti', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 20, 'favorited': False, 'retweeted': False, 'lang': 'da'}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3256113227/7ea5370bf89d843ca88886c03107ae0b_normal.jpeg,https://pbs.twimg.com/profile_images/3256113227/7ea5370bf89d843ca88886c03107ae0b_normal.jpeg,https://pbs.twimg.com/profile_banners/441701613/1562931586,001E3C,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,regular,[]
1073697312,1073697312,Helsingin poliisi,HelsinkiPoliisi,Helsinki,,Helsingin poliisin virallinen Twitter-tili | Polisen i Helsingfors officiella Twitterkonto | The Official Twitter account of Helsinki Police. ,https://t.co/BM8UxPOwTC,"{'url': {'urls': [{'url': 'https://t.co/BM8UxPOwTC', 'expanded_url': 'http://poliisi.fi/helsingin-poliisilaitos-sosiaalisessa-mediassa', 'display_url': 'poliisi.fi/helsingin-poli…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,95271,317,222,Wed Jan 09 13:00:41 +0000 2013,4296,,,True,False,15544,,"{'created_at': 'Thu Jun 01 09:23:41 +0000 2023', 'id': 1664201036351827968, 'id_str': '1664201036351827968', 'text': 'Koulut päättyvät lauantaina 3.6. ja helsinkiläiset nuoret kerääntyvät juhlimaan kesäloman alkua. #Poliisi valvoo nu… https://t.co/ACWhkQtp4H', 'truncated': True, 'entities': {'hashtags': [{'text': 'Poliisi', 'indices': [97, 105]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ACWhkQtp4H', 'expanded_url': 'https://twitter.com/i/web/status/1664201036351827968', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 13, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'fi'}",False,False,False,1A378F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1400791324366983170/8MccghHZ_normal.jpg,https://pbs.twimg.com/profile_images/1400791324366983170/8MccghHZ_normal.jpg,https://pbs.twimg.com/profile_banners/1073697312/1662459322,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[]
381502681,381502681,OPS Politiet Oslo,oslopolitiops,Oslo politidistrikt,,"Operasjonssentralen i Oslo skriver om hendelser i kommunene Oslo, Asker og Bærum 
Besvarer ikke henvendelser her 
☎112 for øyeblikkelig hjelp 
☎02800 for annet",https://t.co/yQMwEcLq22,"{'url': {'urls': [{'url': 'https://t.co/yQMwEcLq22', 'expanded_url': 'https://www.politiet.no/om/organisasjonen/politidistrikter/oslo/', 'display_url': 'politiet.no/om/organisasjo…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,498803,15,1176,Wed Sep 28 13:03:49 +0000 2011,34,,,False,False,81749,,"{'created_at': 'Thu Jun 01 14:30:24 +0000 2023', 'id': 1664278224623509506, 'id_str': '1664278224623509506', 'text': 'Pr nå har vi sperret P-plassen ned mot Ulsrudvann og P-plassen ved Østmarksætra.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""https://www.politiet.no/nn/om/organisasjonen/politidistrikter/oslo/"" rel=""nofollow"">OsloPoliceOPS</a>', 'in_reply_to_status_id': 1664278082197536771, 'in_reply_to_status_id_str': '1664278082197536771', 'in_reply_to_user_id': 381502681, 'in_reply_to_user_id_str': '381502681', 'in_reply_to_screen_name': 'oslopolitiops', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 4, 'favorited': False, 'retweeted': False, 'lang': 'no'}",False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1374405524356141068/JviO2p_e_normal.jpg,https://pbs.twimg.com/profile_images/1374405524356141068/JviO2p_e_normal.jpg,https://pbs.twimg.com/profile_banners/381502681/1481696349,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[]
